No.;NIT;RAZON SOCIAL;SUPERVISOR;REGIÓN;DEPARTAMENTO DOMICILIO;CIUDAD DOMICILIO;CIIU;MACROSECTOR;"INGRESOS OPERACIONALES
2018*";GANANCIA (PERDIDA) 2018;TOTAL ACTIVOS 2018;TOTAL PASIVOS 2018;TOTAL PATRIMONIO 2018;"INGRESOS OPERACIONALES
2017*";GANANCIA (PERDIDA) 2017;TOTAL ACTIVOS 2017;TOTAL PASIVOS 2017;TOTAL PATRIMONIO 2017;GRUPO EN NIIF
917;890312779;S&A SERVICIOS Y ASESORIAS SAS;SUPERSOCIEDADES;Costa Pacífica;VALLE;CALI-VALLE;N7820 - Actividades de agencias de empleo temporal;SERVICIOS;2304364000;24098210;280395200;152747790;127647410;2162360600;28370870;312781820;$ 200721350;112060470;NIIF PYMES-GRUPO 2
918;830112317;PROMOTORA DE CAFE COLOMBIA S. A.;SUPERFINANCIERA;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;I5612 - Expendio por autoservicio de comidas preparadas;MANUFACTURA;2941862360;-123323090;1576591210;1103785910;472805300;2819226810;30696450;1648220130;$ 973889740;674330390;NIIF PLENAS-GRUPO 1
919;891080005;CCF COMFACOR;SUPERSALUD;Costa Atlántica;CORDOBA;MONTERIA;O8430- Actividades de planes de seguridad social de afiliacion obligatoria;SERVICIOS;46406162127;-2861463571;3757661508;43568743683;-39811082175;46283570993;-33892920238;289709699;$ 35848502326;-32951405336;NIIF PYMES-GRUPO 2
920;900402080;FRESENIUS KABI COLOMBIA S.A.S;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador;COMERCIO;1728508530;58556190;1340836970;660476630;680360340;1328006880;122706280;1183255920;$ 563040580;620215340;NIIF PLENAS-GRUPO 1
921;860020369;SU OPORTUNO SERVICIO LTDA;SUPERVIGILANCIA;Costa Atlántica;ATLANTICO;BARRANQUILLA-ATLANTICO;N8010 - Actividades de seguridad privada;SERVICIOS;1614661900;34675590;670143280;323036450;347106830;1458132030;23944330;687751280;$ 289666600;398084680;NIIF PLENAS-GRUPO 1
922;817002544;SUPERMERCADOS EL RENDIDOR S A;SUPERSOCIEDADES;Costa Pacífica;CAUCA;CORINTO-CAUCA;G4711 - Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos, bebidas o tabaco;COMERCIO;1415007980;-919160;385524740;357950510;27574230;1358228840;-3185970;370139120;$ 341645730;28493390;NIIF PYMES-GRUPO 2
923;830068119;VITALIS SACI;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador;COMERCIO;1760450030;14872690;2311905080;1477094880;834810200;1196948530;-71906930;2313735960;$ 1727982190;585753770;NIIF PLENAS-GRUPO 1
924;860034944;PRODUCTORA DE CABLES PROCABLES SAS;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;C2599 - Fabricación de otros productos elaborados de metal n.c.p.;MANUFACTURA;3476461440;86234910;1607327300;848401390;758925910;3217667460;94706410;1707972480;$ 1035281470;672691010;NIIF PLENAS-GRUPO 1
925;890900308;FABRICATO S.A;SUPERFINANCIERA;Antioquia;ANTIOQUIA;BELLO-ANTIOQUIA;C1312 - Tejeduria de productos textiles;MANUFACTURA;3442227640;-317551760;9081787640;3718760190;5363027450;3476860000;-64460000;9018000000;$ 3703350000;5314650000;NIIF PLENAS-GRUPO 1
926;800208785;CONGELADOS AGRICOLAS SA CONGELAGRO SA;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;C1020 - Procesamiento y conservación de frutas, legumbres, hortalizas y tubérculos;MANUFACTURA;1732216050;89375080;968618890;286503710;682115180;1605246140;34752440;883303770;$ 290563670;592740100;NIIF PLENAS-GRUPO 1
927;860500480;ALMACENES CORONA S.A.S;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;G4752 - Comercio al por menor de artículos de ferretería, pinturas y productos de vidrio en establecimientos especializados;COMERCIO;2695369460;-4185750;800497820;655340250;145157570;2696591200;-27650930;811846150;$ 663525500;148320650;NIIF PLENAS-GRUPO 1
928;890901264;DISTRIBUIDORA DE ABONOS S.A;SUPERSOCIEDADES;Antioquia;ANTIOQUIA;SABANETA-ANTIOQUIA;"G4620 - Comercio al por mayor de materias primas agropecuarias; animales vivos";COMERCIO;3968016380;65087610;1580964410;1070810170;510154240;1787731940;52240530;1197660910;$ 646485380;551175530;NIIF PYMES-GRUPO 2
929;860007884;AUTOMOTORA NACIONAL SAS;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;G4511 - Comercio de vehículos automotores nuevos;COMERCIO;2635718480;20933080;1298308970;886527810;411781160;2238756310;11415500;1146728860;$ 785880780;360848080;NIIF PYMES-GRUPO 2
930;830113601;ACTIUNIDOS S.A.;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;K6494 - Otras actividades de distribución de fondos;SERVICIOS;8886534830;8808671840;61022593840;3625230880;57397362960;7639347060;7398434140;56915488400;$ 3671396300;53244092100;NIIF PLENAS-GRUPO 1
931;890925108;PAPELES Y CARTONES S.A;SUPERSOCIEDADES;Antioquia;ANTIOQUIA;BARBOSA-ANTIOQUIA;"C1702 - Fabricación de papel y cartón ondulado (corrugado); fabricación de envases, empaques y de embalajes de papel y cartón";MANUFACTURA;2872021130;315900630;3413852570;1078645930;2335206640;2155313300;144540350;3014134320;$ 975507250;2038627070;NIIF PLENAS-GRUPO 1
932;890300406;CARTON DE COLOMBIA S A;SUPERFINANCIERA;Costa Pacífica;VALLE;YUMBO-VALLE;"C1701 - Fabricación de pulpas (pastas) celulósicas; papel y cartón";MANUFACTURA;11786100000;1191720000;24051390000;9114390000;14937000000;10876390000;622250000;23961650000;$ 9936510000;14025140000;NIIF PLENAS-GRUPO 1
933;817000808;TECNOSUR S.A.S;SUPERSOCIEDADES;Costa Pacífica;CAUCA;SANTANDER-DE-QUILICHAO-CAUCA;C1709 - Fabricación de otros artículos de papel y cartón;MANUFACTURA;4265311720;473756520;4219298350;999474480;3219823870;3718601300;256057920;3772934540;$ 1026867190;2746067350;NIIF PLENAS-GRUPO 1
934;800106774;MERCADO ZAPATOCA S.A;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;G4711 - Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos, bebidas o tabaco;COMERCIO;3134766110;69283150;903690300;797974240;105716060;3023112950;33850370;706187080;$ 635903800;70283280;NIIF PYMES-GRUPO 2
935;900341086;Comercial Nutresa S.A.S;SUPERSOCIEDADES;Antioquia;ANTIOQUIA;MEDELLIN-ANTIOQUIA;G4610 - Comercio al por mayor a cambio de una retribución o por contrata;COMERCIO;4500804340;52631440;2490352930;2207830070;282522860;4390207310;-44167570;2471820100;$ 2234863370;236956730;NIIF PLENAS-GRUPO 1
936;860002459;CONSORCIO METALURGICO NACIONAL SAS;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;C2410 - Industrias básicas de hierro y de acero;MANUFACTURA;2584558970;15463880;2482860410;1595177560;887682850;2524709460;39773710;2185938800;$ 1316423310;869515490;NIIF PLENAS-GRUPO 1
937;890936071;AGROPECUARIA SAN FERNANDO S.A.S;SUPERSOCIEDADES;Antioquia;ANTIOQUIA;AMAGA-ANTIOQUIA;C3290 - Otras industrias manufactureras n.c.p.;MANUFACTURA;1442122440;112075630;1548222310;595600740;952621570;1411777100;179326940;1528416500;$ 605370560;923045940;NIIF PYMES-GRUPO 2
938;900220408;INVERSIONES TQ S.A.S.;SUPERSOCIEDADES;Costa Pacífica;VALLE;CALI-VALLE;K6613 - Otras actividades relacionadas con el mercado de valores;SERVICIOS;1887612250;1876403210;12061456250;16671480;12044784770;1443270090;1449768020;10795159330;$ 5665260;10789494070;NIIF PLENAS-GRUPO 1
939;860511458;AGROINTEGRAL ANDINA SAS;SUPERSOCIEDADES;Bogotá - Cundinamarca;CUNDINAMARCA;TENJO-CUNDINAMARCA;G4664 - Comercio al por mayor de productos químicos básicos, cauchos y plásticos en formas primarias y productos químicos de uso agropecuario;COMERCIO;2541862560;60840640;1706867230;1091362980;615504250;903496820;21699770;708667860;$ 561380080;147287780;NIIF PLENAS-GRUPO 1
940;800148163;SOSACOL S.A.;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;K6494 - Otras actividades de distribución de fondos;SERVICIOS;6485087540;6041317880;50059070990;15335547020;34723523970;5474420440;5459628600;46830763240;$ 706793100;46123970140;NIIF PLENAS-GRUPO 1
941;890904815;ARQUITECTOS E INGENIEROS ASOCIADOS SA EN REORGANIZACIÓN;SUPERSOCIEDADES;Antioquia;ANTIOQUIA;MEDELLIN-ANTIOQUIA;F4312 - Preparación del terreno;CONSTRUCCION;2713073860;346427680;3026753490;3021566890;5186600;1203418700;-398177860;2390629150;$ 2689903320;-299274170;NIIF PLENAS-GRUPO 1
942;800026404;AUTOMOTORES LA FLORESTA S.A;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;G4511 - Comercio de vehículos automotores nuevos;COMERCIO;1426430380;4083760;797891960;545677580;252214380;783565090;-957450;509698720;$ 261568100;248130620;NIIF PYMES-GRUPO 2
943;890801748;Mabe Colombia S.A.S;SUPERSOCIEDADES;Eje Cafetero;CALDAS;MANIZALES-CALDAS;C2750 - Fabricación de aparatos de uso doméstico;MANUFACTURA;6285794970;-193634390;3161652480;2225123080;936529400;7386292950;-145798720;3791604420;$ 2634064130;1157540290;NIIF PLENAS-GRUPO 1
944;900389969;HAYUELOS COLOMBIA SAS;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;F4111 - Construcción de edificios residenciales;CONSTRUCCIÓN;2781408810;2251365200;3293691410;835954580;2457736830;1087670;16681800;991228840;$ 784857210;206371630;NIIF PYMES-GRUPO 2
945;860002304;General Motors Colmotores S.A;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;C2910 - Fabricación de vehículos automotores y sus motores;MANUFACTURA;25859577350;817489760;12644828720;8614535400;4030293320;22431255180;-779244540;10615224620;$ 7217639800;3397584820;NIIF PLENAS-GRUPO 1
946;890914525;MINEROS S.A.;SUPERFINANCIERA;Antioquia;ANTIOQUIA;MEDELLIN-ANTIOQUIA;B0722 - Extracción de oro y otros metales preciosos;MINERO-HIDROCARBUROS;4766726290;1306412500;10092065860;1889498420;8202567440;4291356650;1147734800;9180480950;$ 2073636700;7106844250;NIIF PLENAS-GRUPO 1
947;860002067;PROQUINAL S.A.;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;C1399 - Fabricación de otros artículos textiles n.c.p.;MANUFACTURA;2173214080;70070200;2407710030;776293110;1631416920;2171421150;172360690;2193363350;$ 705394870;1487968480;NIIF PLENAS-GRUPO 1
948;800148972;SERVIOLA SAS;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;N7820 - Actividades de agencias de empleo temporal;SERVICIOS;1378648260;6013380;231516970;108450610;123066360;1461089040;10578900;275357230;$ 158304250;117052980;NIIF PYMES-GRUPO 2
949;860005050;MEXICHEM COLOMBIA SAS;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;C2229 - Fabricación de artículos de plástico n.c.p.;MANUFACTURA;5216528450;303395520;4449858040;1294590180;3155267860;4983678110;333977170;4562679370;$ 1374023930;3188655440;NIIF PLENAS-GRUPO 1
950;860025674;CARACOL TELEVISION S A;SUPERFINANCIERA;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;J6020 - Actividades de programación y transmisión de televisión;SERVICIOS;7980789380;684150970;13466851530;7169090000;6297761530;7580315340;707796580;11077180730;$ 4782253150;6294927580;NIIF PLENAS-GRUPO 1
951;860005223;CHEVRON PETROLEUM COMPANY;SUPERFINANCIERA;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;G4661 - Comercio al por mayor de combustibles sólidos, líquidos, gaseosos y productos conexos;COMERCIO;35963910000;1445360000;12991000000;11023610000;1967390000;32979380000;1560110000;12601080000;$ 11070020000;1531060000;NIIF PLENAS-GRUPO 1
952;800020762;INVERSORA ANAGRAMA INVERANAGRAMA S.A.S.;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;K6499 - Otras actividades de servicio financiero, excepto las de seguros y pensiones n.c.p.;SERVICIOS;2249871800;2251577490;18041375870;1664230;18039711640;2128349380;2129069790;16862360730;$ 63090;16862297640;NIIF PLENAS-GRUPO 1
953;800125639;KENWORTH DE LA MONTAÑA S.A.S.;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores;COMERCIO;1747172550;-33903490;2831148890;1816058910;1015089980;1505721850;-20826630;2331404370;$ 1423725290;907679080;NIIF PLENAS-GRUPO 1
954;860020439;MONOMEROS COLOMBO VENEZOLANOS S.A.;SUPERSOCIEDADES;Costa Atlántica;ATLANTICO;BARRANQUILLA-ATLANTICO;C2012 - Fabricación de abonos y compuestos inorgánicos nitrogenados;MANUFACTURA;9887015080;-666962310;12745230840;7880100650;4865130190;10993111790;242455200;11732279520;$ 5624490060;6107789460;NIIF PLENAS-GRUPO 1
955;860002392;MERCK SHARP & DOHME COLOMBIA S.A.S.;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador;COMERCIO;4152078370;80462380;2927917480;1572783220;1355134260;3623704670;140382620;2749485470;$ 1475811090;1273674380;NIIF PLENAS-GRUPO 1
956;860002538;NOVARTIS DE COLOMBIA S.A;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador;COMERCIO;6824834970;226527010;4744762640;3934721890;810040750;5703666750;-209358060;3767995330;$ 3177717430;590277900;NIIF PLENAS-GRUPO 1
957;860013951;G4S SECURESOLUTIONS COLOMBIA SA;SUPERVIGILANCIA;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;N8010 - Actividades de seguridad privada;SERVICIOS;25661921646;524197408;8167080166;3553986306;461309386;2643401470;83740830;846861230;$ 437791650;409069580;NIIF PLENAS-GRUPO 1
958;811009788;DISTRACOM S.A.;SUPERSOCIEDADES;Antioquia;ANTIOQUIA;MEDELLIN-ANTIOQUIA;G4731 - Comercio al por menor de combustible para automotores;COMERCIO;18510179380;380953680;9472516510;3903953190;5568563320;16467370790;282613730;7989991870;$ 3610477990;4379513880;NIIF PLENAS-GRUPO 1
959;830037955;MASTERFOODS COLOMBIA LTDA - EFFEM COLOMBIA LTDA;SUPERSOCIEDADES;Costa Atlántica;ATLANTICO;MALAMBO-ATLANTICO;C1090 - Elaboración de alimentos preparados para animales;MANUFACTURA;1509279840;11491860;947937610;514349350;433588260;1427144420;-19260550;880279370;$ 458182970;422096400;NIIF PLENAS-GRUPO 1
960;900612501;CHM MINERIA SAS;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;G4659 - Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.;COMERCIO;5142119780;502804230;2259365750;1381184630;878181120;4193750430;347192750;2398998110;$ 1514268080;884730030;NIIF PLENAS-GRUPO 1
961;811029972;ALIANZA MAYORISTA S.A.S;SUPERSOCIEDADES;Antioquia;ANTIOQUIA;ITAGUI-ANTIOQUIA;G4632 - Comercio al por mayor de bebidas y tabaco;COMERCIO;1362141200;22193840;2562840520;2333511530;229328990;1371881470;22971160;1818554500;$ 1611419340;207135160;NIIF PYMES-GRUPO 2
962;900129967;NEW GRANADA ENERGY CORPORATION SUCURSAL COLOMBIANA;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;B0610 - Extracción de petróleo crudo;MINERO-HIDROCARBUROS;1639411350;134232780;8598715720;715778870;7882936850;1419810090;1446597730;7872014020;$ 671226880;7200787140;NIIF PLENAS-GRUPO 1
963;800244387;ARCOS DORADOS COLOMBIA SAS;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;I5611 - Expendio a la mesa de comidas preparadas;SERVICIOS;3896420560;-255764020;2739530610;2331457340;408073270;3636844290;-282061190;2511456150;$ 2182421810;329034340;NIIF PLENAS-GRUPO 1
964;800066199;DIMANTEC LTDA;SUPERSOCIEDADES;Costa Atlántica;ATLANTICO;SOLEDAD-ATLANTICO;C3312 - Mantenimiento y reparación especializado de maquinaria y equipo;MANUFACTURA;1843432000;26384880;395987950;341024660;54963290;1652117290;40237280;336610690;$ 308032270;28578420;NIIF PYMES-GRUPO 2
965;860048867;DISAN COLOMBIA SA;SUPERSOCIEDADES;Bogotá - Cundinamarca;CUNDINAMARCA;COTA-CUNDINAMARCA;G4664 - Comercio al por mayor de productos químicos básicos, cauchos y plásticos en formas primarias y productos químicos de uso agropecuario;COMERCIO;2137880490;16299460;1335516020;988742030;346773990;2133828640;-3953220;1399733220;$ 1101630040;298103180;NIIF PLENAS-GRUPO 1
966;890302955;RECAMIER S.A.;SUPERSOCIEDADES;Costa Pacífica;VALLE;CALI-VALLE;"C2023 - Fabricación de jabones y detergentes, preparados para limpiar y pulir; perfumes y preparados de tocador";MANUFACTURA;1741675540;93738220;1503939910;979521700;524418210;1601747050;68659070;1355614410;$ 923073730;432540680;NIIF PYMES-GRUPO 2
967;860509514;AUTOGERMANA S.A.S;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;G4511 - Comercio de vehículos automotores nuevos;COMERCIO;6149081630;152026830;4593183900;3746955960;846227940;4886691780;93709830;4208601040;$ 3349883600;858717440;NIIF PLENAS-GRUPO 1
968;830034723;MERCANTIL COLPATRIA S.A.;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;K6499 - Otras actividades de servicio financiero, excepto las de seguros y pensiones n.c.p.;SERVICIOS;2650309210;1714801640;49322791860;1424393970;47898397890;3095910380;2602177200;47699480380;$ 767067760;46932412620;NIIF PLENAS-GRUPO 1
969;890311875;SCHNEIDER ELECTRIC DE COLOMBIA SAS;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;C2790 - Fabricación de otros tipos de equipo eléctrico n.c.p.;MANUFACTURA;2642564830;-47856980;1897197500;1479974710;99;2659487210;39365720;1946947050;$ 1449204790;497742260;NIIF PLENAS-GRUPO 1
970;860052634;DISTRIBUIDORA LOS COCHES LA SABANA SAS;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;G4511 - Comercio de vehículos automotores nuevos;COMERCIO;2804878840;-132153430;2839283850;1918793350;920490500;2716202040;-196371980;2303285650;$ 1583998300;719287350;NIIF PLENAS-GRUPO 1
971;890908493;COMESTIBLES DAN SA;SUPERSOCIEDADES;Antioquia;ANTIOQUIA;ITAGUI-ANTIOQUIA;C1011 - Procesamiento y conservación de carne y productos cárnicos;MANUFACTURA;1502581060;16053360;802012500;522791720;279220780;1324725820;11040180;747172260;$ 502560870;244611390;NIIF PLENAS-GRUPO 1
972;830513729;COMBUSTIBLES DE COLOMBIA SA;SUPERSOCIEDADES;Costa Pacífica;VALLE;CALI-VALLE;G4731 - Comercio al por menor de combustible para automotores;COMERCIO;3461674160;61468220;1224791670;543600710;681190960;3184953420;54224570;1140602280;$ 450879540;689722740;NIIF PYMES-GRUPO 2
973;860001777;INDUSTRIAS INCA S.A.S;SUPERSOCIEDADES;Bogotá - Cundinamarca;CUNDINAMARCA;FUNZA-CUNDINAMARCA;G4799 - Otros tipos de comercio al por menor no realizado en establecimientos, puestos de venta o mercados;COMERCIO;2307417440;22487960;1403520150;831245780;572274370;1940908710;-7850310;1269012100;$ 722799200;546212900;NIIF PLENAS-GRUPO 1
974;890900082;EDUARDOÑO SAS;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;G4690 - Comercio al por mayor no especializado;COMERCIO;1935777370;54328700;2681718720;1329053820;1352664900;1867153210;25176320;2384775910;$ 1247616920;1137158990;NIIF PYMES-GRUPO 2
975;800121199;HIERROS HB SA;SUPERSOCIEDADES;Eje Cafetero;RISARALDA;DOS-QUEBRADAS-RISARALDA;G4663 - Comercio al por mayor de materiales de construcción, artículos de ferretería, pinturas, productos de vidrio, equipo y materiales de fontanería y calefacción;COMERCIO;1608305110;38708000;521910230;364737280;157172950;1359854310;30703280;448148950;$ 309301450;138847500;NIIF PLENAS-GRUPO 1
976;817000771;QUIMICOS DEL CAUCA S.A.S;SUPERSOCIEDADES;Costa Pacífica;VALLE;CALI-VALLE;C2011 - Fabricación de sustancias y productos químicos básicos;MANUFACTURA;1373787540;78258720;892434500;681555730;210878770;937367680;55014020;616570560;$ 370720440;245850120;NIIF PLENAS-GRUPO 1
977;890920304;PepsiCo Alimentos Colombia Ltda;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;C1089 - Elaboración de otros productos alimenticios n.c.p.;MANUFACTURA;10075199990;340584820;3946243020;2021611890;1924631130;9372988800;266254360;4047337680;$ 2305503960;1741833720;NIIF PLENAS-GRUPO 1
978;805009691;JGB S.A.;SUPERSOCIEDADES;Costa Pacífica;VALLE;CALI-VALLE;C2100 - Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico;MANUFACTURA;1606420220;-146766310;1037933170;651087730;386845440;1794337780;61393260;1135424430;$ 546134850;589289580;NIIF PYMES-GRUPO 2
979;830058533;HUNTSMAN COLOMBIA LTDA;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;G4664 - Comercio al por mayor de productos químicos básicos, cauchos y plásticos en formas primarias y productos químicos de uso agropecuario;COMERCIO;1631338080;162738420;1161493650;208947510;952546140;1562372020;69704820;1124882380;$ 335127800;789754580;NIIF PLENAS-GRUPO 1
980;800000750;Petrosantander (Colombia) Inc;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;B0610 - Extracción de petróleo crudo;MINERO-HIDROCARBUROS;;353016650;3606306690;1462275800;2144030890;1115948290;18957070;3331956570;$ 1305267060;2026689510;NIIF PYMES-GRUPO 2
981;900553170;EMBOTELLADORA DE LA SABANA SAS;SUPERSOCIEDADES;Bogotá - Cundinamarca;CUNDINAMARCA;TOCANCIPA-CUNDINAMARCA;C1104 - Elaboración de bebidas no alcohólicas, producción de aguas minerales y de otras aguas embotelladas;MANUFACTURA;10791631390;358454580;10376214530;5576227620;4799986910;10545893190;1100604810;8436775230;$ 4030287340;4406487890;NIIF PLENAS-GRUPO 1
982;890204797;COMERTEX SAS;SUPERSOCIEDADES;Centro - Oriente;SANTANDER;GIRON-SANTANDER;G4641 - Comercio al por mayor de productos textiles, productos confeccionados para uso doméstico;COMERCIO;1445257360;25509530;1231552710;711120930;520431780;1227895040;10197490;1140141180;$ 623237470;516903710;NIIF PLENAS-GRUPO 1
983;830025149;MEDTRONIC COLOMBIA S.A.;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;G4659 - Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.;COMERCIO;3341843830;21248670;5674999910;3136819680;2538180230;1716116420;99816000;1810950850;$ 888391960;922558890;NIIF PLENAS-GRUPO 1
984;830036921;VIDRIO ANDINO S.A.S.;SUPERSOCIEDADES;Bogotá - Cundinamarca;CUNDINAMARCA;SOACHA-CUNDINAMARCA;C2310 - Fabricación de vidrio y productos de vidrio;MANUFACTURA;2517588000;297337080;4140458590;1458536210;2681922380;2259929960;169855830;4094857000;$ 1699594630;2395262370;NIIF PLENAS-GRUPO 1
985;890105526;PROMIGAS S.A. E.S.P.;SUPERSERVICIOS;Costa Atlántica;ATLANTICO;BARRANQUILLA-ATLANTICO;H4930 - Transporte por tuberías;SERVICIOS;11975174030;7254085770;63558409630;31429655390;32128754240;10121527250;6488579000;59315353430;$ 29690891160;29624462270;NIIF PLENAS-GRUPO 1
986;900031088;COMERCIALIZADORA INTERNACIONAL BANAROS UNIDOS DE SANTA MARTA;SUPERSOCIEDADES;Costa Atlántica;MAGDALENA;SANTA-MARTA-MAGDALENA;G4631 - Comercio al por mayor de productos alimenticios;COMERCIO;3438936910;17854190;515434930;440818880;74616050;3320807520;-9712990;509759780;$ 465517000;44242780;NIIF PLENAS-GRUPO 1
987;830024043;EMERALD ENERGY PLC SUCURSAL COLOMBIA;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;B0610 - Extracción de petróleo crudo;MINERO-HIDROCARBUROS;2057825150;1057013310;9020572320;2377171120;6643401200;609806130;-4608499850;6609162520;$ 1174349610;5434812910;NIIF PLENAS-GRUPO 1
988;811012271;GRUPO DE INVERSIONES SURAMERICANA S.A.;SUPERFINANCIERA;Antioquia;ANTIOQUIA;MEDELLIN-ANTIOQUIA;K6613 - Otras actividades relacionadas con el mercado de valores;SERVICIOS;12035540000;6485930000;2,8774E+11;56985770000;2,30754E+11;11612730000;7550850000;2,77623E+11;$ 49871820000;2,27751E+11;NIIF PLENAS-GRUPO 1
